disease,year,state,rate_per_100k,count,transmission_mode,subcategory,analysis_suitable,border_sensitive,vaccine_preventable,exclusion_reason,period,baseline_mean_rate,baseline_sd_rate,baseline_cv_rate,pi_lower_rate,pi_upper_rate,baseline_mean_count,pi_lower_count,pi_upper_count,count_tier,trend_significant,trend_slope,trend_pct_per_year,oe_ratio,pct_change,below_pi,above_pi,oe_ratio_count,pct_change_count,below_pi_count,above_pi_count,level
Listeriosis,2020,ACT,0,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute,0.286,0.3096449579760665,1.0826746782379948,0,1.2277675603916138,NA,NA,NA,NA,NA,NA,NA,0,-100,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2020,NSW,0.23,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute,0.302,0.09833615815151617,0.32561641772025224,0.002916157763513727,0.6010838422364863,NA,NA,NA,NA,NA,NA,NA,0.7615894039735099,-23.841059602649,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2020,NT,0,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute,0.16399999999999998,0.3667151483099655,2.23606797749979,0,1.279343304279539,NA,NA,NA,NA,NA,NA,NA,0,-100,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2020,QLD,0.12,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute,0.262,0.0791833315793166,0.3022264564096053,0.021168392430607003,0.502831607569393,NA,NA,NA,NA,NA,NA,NA,0.4580152671755725,-54.19847328244275,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2020,SA,0.06,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute,0.23199999999999998,0.07362064927722384,0.31733038481562004,0.00808697484550433,0.4559130251544956,NA,NA,NA,NA,NA,NA,NA,0.25862068965517243,-74.13793103448276,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2020,TAS,0.18,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute,0.114,0.10406728592598156,0.9128709291752769,0,0.4305147419925484,NA,NA,NA,NA,NA,NA,NA,1.5789473684210524,57.89473684210525,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2020,VIC,0.14,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute,0.33599999999999997,0.09343446901438461,0.27807877682852566,0.05182436699336096,0.620175633006639,NA,NA,NA,NA,NA,NA,NA,0.41666666666666674,-58.33333333333333,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2020,WA,0.26,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute,0.254,0.03361547262794322,0.1323443804249733,0.1517604484337313,0.35623955156626874,NA,NA,NA,NA,NA,NA,NA,1.0236220472440944,2.362204724409451,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2019,ACT,0.46,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.286,0.3096449579760665,1.0826746782379948,0,1.2277675603916138,NA,NA,NA,NA,NA,NA,NA,1.6083916083916086,60.839160839160854,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2019,NSW,0.21,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.302,0.09833615815151617,0.32561641772025224,0.002916157763513727,0.6010838422364863,NA,NA,NA,NA,NA,NA,NA,0.695364238410596,-30.4635761589404,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2019,NT,0,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.16399999999999998,0.3667151483099655,2.23606797749979,0,1.279343304279539,NA,NA,NA,NA,NA,NA,NA,0,-100,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2019,QLD,0.2,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.262,0.0791833315793166,0.3022264564096053,0.021168392430607003,0.502831607569393,NA,NA,NA,NA,NA,NA,NA,0.7633587786259542,-23.66412213740458,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2019,SA,0.11,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.23199999999999998,0.07362064927722384,0.31733038481562004,0.00808697484550433,0.4559130251544956,NA,NA,NA,NA,NA,NA,NA,0.4741379310344828,-52.58620689655172,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2019,TAS,0,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.114,0.10406728592598156,0.9128709291752769,0,0.4305147419925484,NA,NA,NA,NA,NA,NA,NA,0,-100,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2019,VIC,0.2,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.33599999999999997,0.09343446901438461,0.27807877682852566,0.05182436699336096,0.620175633006639,NA,NA,NA,NA,NA,NA,NA,0.5952380952380953,-40.47619047619047,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2019,WA,0.26,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.254,0.03361547262794322,0.1323443804249733,0.1517604484337313,0.35623955156626874,NA,NA,NA,NA,NA,NA,NA,1.0236220472440944,2.362204724409451,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2018,ACT,0,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.286,0.3096449579760665,1.0826746782379948,0,1.2277675603916138,NA,NA,NA,NA,NA,NA,NA,0,-100,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2018,NSW,0.24,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.302,0.09833615815151617,0.32561641772025224,0.002916157763513727,0.6010838422364863,NA,NA,NA,NA,NA,NA,NA,0.7947019867549668,-20.52980132450331,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2018,NT,0,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.16399999999999998,0.3667151483099655,2.23606797749979,0,1.279343304279539,NA,NA,NA,NA,NA,NA,NA,0,-100,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2018,QLD,0.28,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.262,0.0791833315793166,0.3022264564096053,0.021168392430607003,0.502831607569393,NA,NA,NA,NA,NA,NA,NA,1.0687022900763359,6.8702290076335935,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2018,SA,0.29,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.23199999999999998,0.07362064927722384,0.31733038481562004,0.00808697484550433,0.4559130251544956,NA,NA,NA,NA,NA,NA,NA,1.25,25,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2018,TAS,0.19,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.114,0.10406728592598156,0.9128709291752769,0,0.4305147419925484,NA,NA,NA,NA,NA,NA,NA,1.6666666666666665,66.66666666666666,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2018,VIC,0.42,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.33599999999999997,0.09343446901438461,0.27807877682852566,0.05182436699336096,0.620175633006639,NA,NA,NA,NA,NA,NA,NA,1.25,25.000000000000007,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2018,WA,0.31,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.254,0.03361547262794322,0.1323443804249733,0.1517604484337313,0.35623955156626874,NA,NA,NA,NA,NA,NA,NA,1.220472440944882,22.047244094488185,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2017,ACT,0.72,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.286,0.3096449579760665,1.0826746782379948,0,1.2277675603916138,NA,NA,NA,NA,NA,NA,NA,2.5174825174825175,151.74825174825176,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2017,NSW,0.25,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.302,0.09833615815151617,0.32561641772025224,0.002916157763513727,0.6010838422364863,NA,NA,NA,NA,NA,NA,NA,0.8278145695364238,-17.218543046357613,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2017,NT,0,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.16399999999999998,0.3667151483099655,2.23606797749979,0,1.279343304279539,NA,NA,NA,NA,NA,NA,NA,0,-100,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2017,QLD,0.37,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.262,0.0791833315793166,0.3022264564096053,0.021168392430607003,0.502831607569393,NA,NA,NA,NA,NA,NA,NA,1.4122137404580153,41.22137404580152,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2017,SA,0.29,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.23199999999999998,0.07362064927722384,0.31733038481562004,0.00808697484550433,0.4559130251544956,NA,NA,NA,NA,NA,NA,NA,1.25,25,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2017,TAS,0.19,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.114,0.10406728592598156,0.9128709291752769,0,0.4305147419925484,NA,NA,NA,NA,NA,NA,NA,1.6666666666666665,66.66666666666666,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2017,VIC,0.29,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.33599999999999997,0.09343446901438461,0.27807877682852566,0.05182436699336096,0.620175633006639,NA,NA,NA,NA,NA,NA,NA,0.8630952380952381,-13.690476190476186,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2017,WA,0.23,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.254,0.03361547262794322,0.1323443804249733,0.1517604484337313,0.35623955156626874,NA,NA,NA,NA,NA,NA,NA,0.9055118110236221,-9.448818897637793,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2016,ACT,0,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.286,0.3096449579760665,1.0826746782379948,0,1.2277675603916138,NA,NA,NA,NA,NA,NA,NA,0,-100,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2016,NSW,0.44,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.302,0.09833615815151617,0.32561641772025224,0.002916157763513727,0.6010838422364863,NA,NA,NA,NA,NA,NA,NA,1.456953642384106,45.695364238410605,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2016,NT,0,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.16399999999999998,0.3667151483099655,2.23606797749979,0,1.279343304279539,NA,NA,NA,NA,NA,NA,NA,0,-100,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2016,QLD,0.29,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.262,0.0791833315793166,0.3022264564096053,0.021168392430607003,0.502831607569393,NA,NA,NA,NA,NA,NA,NA,1.1068702290076335,10.687022900763345,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2016,SA,0.23,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.23199999999999998,0.07362064927722384,0.31733038481562004,0.00808697484550433,0.4559130251544956,NA,NA,NA,NA,NA,NA,NA,0.9913793103448277,-0.8620689655172302,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2016,TAS,0.19,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.114,0.10406728592598156,0.9128709291752769,0,0.4305147419925484,NA,NA,NA,NA,NA,NA,NA,1.6666666666666665,66.66666666666666,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2016,VIC,0.42,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.33599999999999997,0.09343446901438461,0.27807877682852566,0.05182436699336096,0.620175633006639,NA,NA,NA,NA,NA,NA,NA,1.25,25.000000000000007,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2016,WA,0.23,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.254,0.03361547262794322,0.1323443804249733,0.1517604484337313,0.35623955156626874,NA,NA,NA,NA,NA,NA,NA,0.9055118110236221,-9.448818897637793,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2015,ACT,0.25,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.286,0.3096449579760665,1.0826746782379948,0,1.2277675603916138,NA,NA,NA,NA,NA,NA,NA,0.8741258741258742,-12.58741258741258,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2015,NSW,0.37,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.302,0.09833615815151617,0.32561641772025224,0.002916157763513727,0.6010838422364863,NA,NA,NA,NA,NA,NA,NA,1.2251655629139073,22.516556291390728,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2015,NT,0.82,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.16399999999999998,0.3667151483099655,2.23606797749979,0,1.279343304279539,NA,NA,NA,NA,NA,NA,NA,5,400,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2015,QLD,0.17,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.262,0.0791833315793166,0.3022264564096053,0.021168392430607003,0.502831607569393,NA,NA,NA,NA,NA,NA,NA,0.648854961832061,-35.11450381679389,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2015,SA,0.24,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.23199999999999998,0.07362064927722384,0.31733038481562004,0.00808697484550433,0.4559130251544956,NA,NA,NA,NA,NA,NA,NA,1.0344827586206897,3.448275862068969,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2015,TAS,0,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.114,0.10406728592598156,0.9128709291752769,0,0.4305147419925484,NA,NA,NA,NA,NA,NA,NA,0,-100,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2015,VIC,0.35,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.33599999999999997,0.09343446901438461,0.27807877682852566,0.05182436699336096,0.620175633006639,NA,NA,NA,NA,NA,NA,NA,1.0416666666666667,4.1666666666666705,FALSE,FALSE,NA,NA,NA,NA,state
Listeriosis,2015,WA,0.24,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.254,0.03361547262794322,0.1323443804249733,0.1517604484337313,0.35623955156626874,NA,NA,NA,NA,NA,NA,NA,0.9448818897637795,-5.511811023622052,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2025,ACT,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,2.2,0.44721359549995793,0.20327890704543541,0.839825238683489,3.560174761316511,NA,NA,NA,NA,NA,NA,NA,0.45454545454545453,-54.545454545454554,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2025,NSW,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,0.794,0.10761040841851684,0.13552948163541162,0.46670905209803226,1.1212909479019677,NA,NA,NA,NA,NA,NA,NA,1.2594458438287153,25.944584382871533,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2025,NT,11,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,6,1.224744871391589,0.20412414523193148,2.275008005388708,9.724991994611292,NA,NA,NA,NA,NA,NA,NA,1.8333333333333333,83.33333333333334,FALSE,TRUE,NA,NA,NA,NA,state
Malaria,2025,QLD,3,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,2,0.7071067811865476,0.3535533905932738,0,4.150625130818031,NA,NA,NA,NA,NA,NA,NA,1.5,50,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2025,SA,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,1.082,0.8506585684045039,0.7861909134976931,0,3.669229741859559,NA,NA,NA,NA,NA,NA,NA,0.9242144177449167,-7.578558225508323,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2025,TAS,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,0.528,0.14618481453283716,0.2768651790394643,0.08338718586358601,0.9726128141364141,NA,NA,NA,NA,NA,NA,NA,1.8939393939393938,89.39393939393938,FALSE,TRUE,NA,NA,NA,NA,state
Malaria,2025,VIC,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,0.99,0.022360679774997918,0.022586545227270625,0.9219912619341744,1.0580087380658256,NA,NA,NA,NA,NA,NA,NA,1.0101010101010102,1.010101010101011,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2025,WA,0.98,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,2,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,0.49,-51,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2024,ACT,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,2.2,0.44721359549995793,0.20327890704543541,0.839825238683489,3.560174761316511,NA,NA,NA,NA,NA,NA,NA,0.9090909090909091,-9.090909090909099,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2024,NSW,1,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,0.794,0.10761040841851684,0.13552948163541162,0.46670905209803226,1.1212909479019677,NA,NA,NA,NA,NA,NA,NA,1.2594458438287153,25.944584382871533,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2024,NT,5,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,6,1.224744871391589,0.20412414523193148,2.275008005388708,9.724991994611292,NA,NA,NA,NA,NA,NA,NA,0.8333333333333334,-16.666666666666664,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2024,QLD,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,2,0.7071067811865476,0.3535533905932738,0,4.150625130818031,NA,NA,NA,NA,NA,NA,NA,1,0,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2024,SA,1,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,1.082,0.8506585684045039,0.7861909134976931,0,3.669229741859559,NA,NA,NA,NA,NA,NA,NA,0.9242144177449167,-7.578558225508323,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2024,TAS,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,0.528,0.14618481453283716,0.2768651790394643,0.08338718586358601,0.9726128141364141,NA,NA,NA,NA,NA,NA,NA,3.7878787878787876,278.78787878787875,FALSE,TRUE,NA,NA,NA,NA,state
Malaria,2024,VIC,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,0.99,0.022360679774997918,0.022586545227270625,0.9219912619341744,1.0580087380658256,NA,NA,NA,NA,NA,NA,NA,2.0202020202020203,102.020202020202,FALSE,TRUE,NA,NA,NA,NA,state
Malaria,2024,WA,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,2,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,1,0,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2023,ACT,2,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,2.2,0.44721359549995793,0.20327890704543541,0.839825238683489,3.560174761316511,NA,NA,NA,NA,NA,NA,NA,0.9090909090909091,-9.090909090909099,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2023,NSW,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,0.794,0.10761040841851684,0.13552948163541162,0.46670905209803226,1.1212909479019677,NA,NA,NA,NA,NA,NA,NA,1.2594458438287153,25.944584382871533,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2023,NT,3,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,6,1.224744871391589,0.20412414523193148,2.275008005388708,9.724991994611292,NA,NA,NA,NA,NA,NA,NA,0.5,-50,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2023,QLD,2,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,2,0.7071067811865476,0.3535533905932738,0,4.150625130818031,NA,NA,NA,NA,NA,NA,NA,1,0,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2023,SA,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,1.082,0.8506585684045039,0.7861909134976931,0,3.669229741859559,NA,NA,NA,NA,NA,NA,NA,0.9242144177449167,-7.578558225508323,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2023,TAS,0.87,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,0.528,0.14618481453283716,0.2768651790394643,0.08338718586358601,0.9726128141364141,NA,NA,NA,NA,NA,NA,NA,1.6477272727272727,64.77272727272727,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2023,VIC,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,0.99,0.022360679774997918,0.022586545227270625,0.9219912619341744,1.0580087380658256,NA,NA,NA,NA,NA,NA,NA,1.0101010101010102,1.010101010101011,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2023,WA,2,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,2,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,1,0,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2022,ACT,2,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition,2.2,0.44721359549995793,0.20327890704543541,0.839825238683489,3.560174761316511,NA,NA,NA,NA,NA,NA,NA,0.9090909090909091,-9.090909090909099,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2022,NSW,0.53,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition,0.794,0.10761040841851684,0.13552948163541162,0.46670905209803226,1.1212909479019677,NA,NA,NA,NA,NA,NA,NA,0.6675062972292192,-33.249370277078086,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2022,NT,1,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition,6,1.224744871391589,0.20412414523193148,2.275008005388708,9.724991994611292,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,-83.33333333333334,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2022,QLD,1,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition,2,0.7071067811865476,0.3535533905932738,0,4.150625130818031,NA,NA,NA,NA,NA,NA,NA,0.5,-50,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2022,SA,0.66,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition,1.082,0.8506585684045039,0.7861909134976931,0,3.669229741859559,NA,NA,NA,NA,NA,NA,NA,0.609981515711645,-39.00184842883549,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2022,TAS,0.18,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition,0.528,0.14618481453283716,0.2768651790394643,0.08338718586358601,0.9726128141364141,NA,NA,NA,NA,NA,NA,NA,0.3409090909090909,-65.90909090909092,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2022,VIC,0.66,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition,0.99,0.022360679774997918,0.022586545227270625,0.9219912619341744,1.0580087380658256,NA,NA,NA,NA,NA,NA,NA,0.6666666666666667,-33.33333333333333,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2022,WA,1,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition,2,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,0.5,-50,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2021,ACT,0,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,2.2,0.44721359549995793,0.20327890704543541,0.839825238683489,3.560174761316511,NA,NA,NA,NA,NA,NA,NA,0,-100,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2021,NSW,0.1,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,0.794,0.10761040841851684,0.13552948163541162,0.46670905209803226,1.1212909479019677,NA,NA,NA,NA,NA,NA,NA,0.12594458438287154,-87.40554156171285,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2021,NT,0.4,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,6,1.224744871391589,0.20412414523193148,2.275008005388708,9.724991994611292,NA,NA,NA,NA,NA,NA,NA,0.06666666666666667,-93.33333333333333,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2021,QLD,0.31,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,2,0.7071067811865476,0.3535533905932738,0,4.150625130818031,NA,NA,NA,NA,NA,NA,NA,0.155,-84.5,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2021,SA,0.44,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,1.082,0.8506585684045039,0.7861909134976931,0,3.669229741859559,NA,NA,NA,NA,NA,NA,NA,0.4066543438077634,-59.33456561922367,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2021,TAS,0.18,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,0.528,0.14618481453283716,0.2768651790394643,0.08338718586358601,0.9726128141364141,NA,NA,NA,NA,NA,NA,NA,0.3409090909090909,-65.90909090909092,FALSE,FALSE,NA,NA,NA,NA,state
Malaria,2021,VIC,0.21,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,0.99,0.022360679774997918,0.022586545227270625,0.9219912619341744,1.0580087380658256,NA,NA,NA,NA,NA,NA,NA,0.21212121212121213,-78.7878787878788,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2021,WA,0.4,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,2,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,0.2,-80,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2020,ACT,0.45,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,2.2,0.44721359549995793,0.20327890704543541,0.839825238683489,3.560174761316511,NA,NA,NA,NA,NA,NA,NA,0.20454545454545453,-79.54545454545455,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2020,NSW,0.31,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,0.794,0.10761040841851684,0.13552948163541162,0.46670905209803226,1.1212909479019677,NA,NA,NA,NA,NA,NA,NA,0.3904282115869017,-60.957178841309826,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2020,NT,1,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,6,1.224744871391589,0.20412414523193148,2.275008005388708,9.724991994611292,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,-83.33333333333334,TRUE,FALSE,NA,NA,NA,NA,state
Malaria,2020,QLD,0.95,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,2,0.7071067811865476,0.3535533905932738,0,4.150625130818031,NA,NA,NA,NA,NA,NA,NA,0.475,-52.5,FALSE,FALSE,NA,NA,NA,NA,state
